rental_id;rental_date;return_date;first_name;last_name;email
828;29-05-2005 22:14;30-05-2005 17:22;Agnes;Bishop;agnes.bishop@sakilacustomer.org
829;29-05-2005 22:16;06-06-2005 1:38;Billy;Poulin;billy.poulin@sakilacustomer.org
830;29-05-2005 22:43;01-06-2005 17:43;Linda;Williams;linda.williams@sakilacustomer.org
831;29-05-2005 22:50;06-06-2005 2:27;Raul;Fortier;raul.fortier@sakilacustomer.org
832;29-05-2005 22:51;07-06-2005 17:37;Jill;Hawkins;jill.hawkins@sakilacustomer.org
833;29-05-2005 23:21;02-06-2005 18:40;Travis;Estep;travis.estep@sakilacustomer.org
834;29-05-2005 23:24;30-05-2005 22:00;Sara;Perry;sara.perry@sakilacustomer.org
835;29-05-2005 23:37;02-06-2005 23:38;Bobby;Boudreau;bobby.boudreau@sakilacustomer.org
836;29-05-2005 23:56;31-05-2005 4:11;Harry;Arce;harry.arce@sakilacustomer.org
837;30-05-2005 0:02;02-06-2005 5:31;Bernice;Willis;bernice.willis@sakilacustomer.org
838;30-05-2005 0:27;06-06-2005 22:19;Nathaniel;Adam;nathaniel.adam@sakilacustomer.org
839;30-05-2005 0:28;08-06-2005 2:43;Jerry;Jordon;jerry.jordon@sakilacustomer.org
840;30-05-2005 0:28;31-05-2005 20:39;Rachel;Barnes;rachel.barnes@sakilacustomer.org
841;30-05-2005 0:31;02-06-2005 19:14;Jesse;Schilling;jesse.schilling@sakilacustomer.org
842;30-05-2005 0:32;01-06-2005 2:21;Nellie;Garrett;nellie.garrett@sakilacustomer.org
843;30-05-2005 0:44;31-05-2005 0:58;Donald;Mahon;donald.mahon@sakilacustomer.org
844;30-05-2005 0:58;01-06-2005 0:38;Frederick;Isbell;frederick.isbell@sakilacustomer.org
845;30-05-2005 1:17;07-06-2005 2:00;Theresa;Watson;theresa.watson@sakilacustomer.org
846;30-05-2005 1:17;01-06-2005 0:56;Joyce;Edwards;joyce.edwards@sakilacustomer.org
847;30-05-2005 1:18;06-06-2005 20:20;Russell;Brinson;russell.brinson@sakilacustomer.org
848;30-05-2005 1:19;05-06-2005 23:40;Troy;Quigley;troy.quigley@sakilacustomer.org
849;30-05-2005 1:23;07-06-2005 1:50;Oscar;Aquino;oscar.aquino@sakilacustomer.org
850;30-05-2005 1:35;31-05-2005 1:51;Brad;Mccurdy;brad.mccurdy@sakilacustomer.org
851;30-05-2005 1:35;06-06-2005 7:27;Darryl;Ashcraft;darryl.ashcraft@sakilacustomer.org
852;30-05-2005 1:36;01-06-2005 22:44;Nelson;Christenson;nelson.christenson@sakilacustomer.org
853;30-05-2005 1:43;01-06-2005 2:05;Thelma;Murray;thelma.murray@sakilacustomer.org
854;30-05-2005 1:56;01-06-2005 6:34;Fred;Wheat;fred.wheat@sakilacustomer.org
855;30-05-2005 2:00;03-06-2005 20:16;Nathan;Runyon;nathan.runyon@sakilacustomer.org
856;30-05-2005 2:01;07-06-2005 3:25;Heather;Morris;heather.morris@sakilacustomer.org
857;30-05-2005 2:01;02-06-2005 6:07;Rosemary;Schmidt;rosemary.schmidt@sakilacustomer.org
858;30-05-2005 2:10;01-06-2005 4:42;Samuel;Marlow;samuel.marlow@sakilacustomer.org
859;30-05-2005 2:36;02-06-2005 7:49;Rachel;Barnes;rachel.barnes@sakilacustomer.org
860;30-05-2005 2:45;08-06-2005 7:28;Brandy;Graves;brandy.graves@sakilacustomer.org
861;30-05-2005 2:48;06-06-2005 5:43;Brett;Cornwell;brett.cornwell@sakilacustomer.org
862;30-05-2005 3:09;03-06-2005 21:27;Jeffrey;Spear;jeffrey.spear@sakilacustomer.org
863;30-05-2005 3:14;05-06-2005 4:34;Carlos;Coughlin;carlos.coughlin@sakilacustomer.org
864;30-05-2005 3:27;06-06-2005 8:28;Cody;Nolen;cody.nolen@sakilacustomer.org
865;30-05-2005 3:39;07-06-2005 8:10;Michele;Grant;michele.grant@sakilacustomer.org
866;30-05-2005 3:43;08-06-2005 4:28;Susan;Wilson;susan.wilson@sakilacustomer.org
867;30-05-2005 3:54;01-06-2005 22:59;Emily;Diaz;emily.diaz@sakilacustomer.org
868;30-05-2005 4:19;31-05-2005 2:28;Cynthia;Young;cynthia.young@sakilacustomer.org
869;30-05-2005 4:22;03-06-2005 9:18;Ramona;Hale;ramona.hale@sakilacustomer.org
870;30-05-2005 4:25;06-06-2005 4:32;Clarence;Gamez;clarence.gamez@sakilacustomer.org
871;30-05-2005 5:01;04-06-2005 6:22;William;Satterfield;william.satterfield@sakilacustomer.org
872;30-05-2005 5:03;06-06-2005 10:35;Allan;Cornish;allan.cornish@sakilacustomer.org
873;30-05-2005 5:15;07-06-2005 0:49;Aaron;Selby;aaron.selby@sakilacustomer.org
874;30-05-2005 5:36;01-06-2005 9:32;Julie;Sanchez;julie.sanchez@sakilacustomer.org
875;30-05-2005 5:38;06-06-2005 0:34;Jose;Andrew;jose.andrew@sakilacustomer.org
876;30-05-2005 5:41;07-06-2005 9:06;Walter;Perryman;walter.perryman@sakilacustomer.org
877;30-05-2005 5:48;02-06-2005 9:30;Margaret;Moore;margaret.moore@sakilacustomer.org
878;30-05-2005 5:49;07-06-2005 4:35;Matthew;Mahan;matthew.mahan@sakilacustomer.org
879;30-05-2005 5:49;05-06-2005 1:45;Maurice;Crawley;maurice.crawley@sakilacustomer.org
880;30-05-2005 6:12;02-06-2005 4:35;Leon;Bostic;leon.bostic@sakilacustomer.org
881;30-05-2005 6:15;02-06-2005 10:21;Glenda;Frazier;glenda.frazier@sakilacustomer.org
882;30-05-2005 6:16;02-06-2005 11:57;Dan;Paine;dan.paine@sakilacustomer.org
883;30-05-2005 6:21;07-06-2005 4:50;Danny;Isom;danny.isom@sakilacustomer.org
884;30-05-2005 6:41;31-05-2005 7:39;Donna;Thompson;donna.thompson@sakilacustomer.org
885;30-05-2005 6:54;03-06-2005 7:03;Joan;Cooper;joan.cooper@sakilacustomer.org
886;30-05-2005 6:54;01-06-2005 6:04;Philip;Causey;philip.causey@sakilacustomer.org
887;30-05-2005 7:10;01-06-2005 6:48;Sandra;Martin;sandra.martin@sakilacustomer.org
888;30-05-2005 7:13;06-06-2005 9:50;Marjorie;Tucker;marjorie.tucker@sakilacustomer.org
889;30-05-2005 7:14;31-05-2005 7:56;Grace;Ellis;grace.ellis@sakilacustomer.org
890;30-05-2005 7:43;01-06-2005 11:26;Joe;Gilliland;joe.gilliland@sakilacustomer.org
891;30-05-2005 7:43;08-06-2005 9:21;Clarence;Gamez;clarence.gamez@sakilacustomer.org
892;30-05-2005 8:02;05-06-2005 12:51;Naomi;Jennings;naomi.jennings@sakilacustomer.org
893;30-05-2005 8:06;07-06-2005 8:23;Brett;Cornwell;brett.cornwell@sakilacustomer.org
894;30-05-2005 8:31;07-06-2005 12:39;Bryan;Hardison;bryan.hardison@sakilacustomer.org
895;30-05-2005 8:50;05-06-2005 10:58;Laurie;Lawrence;laurie.lawrence@sakilacustomer.org
896;30-05-2005 9:03;05-06-2005 7:37;Gertrude;Castillo;gertrude.castillo@sakilacustomer.org
897;30-05-2005 9:10;08-06-2005 3:43;Edwin;Burk;edwin.burk@sakilacustomer.org
898;30-05-2005 9:26;01-06-2005 10:45;Ernest;Stepp;ernest.stepp@sakilacustomer.org
899;30-05-2005 9:29;06-06-2005 12:39;Bertha;Ferguson;bertha.ferguson@sakilacustomer.org
900;30-05-2005 9:38;07-06-2005 11:54;Kirk;Stclair;kirk.stclair@sakilacustomer.org
901;30-05-2005 9:40;02-06-2005 10:32;Lena;Jensen;lena.jensen@sakilacustomer.org
902;30-05-2005 9:53;07-06-2005 12:10;Ian;Still;ian.still@sakilacustomer.org
903;30-05-2005 10:11;03-06-2005 9:33;Sue;Peters;sue.peters@sakilacustomer.org
904;30-05-2005 10:19;05-06-2005 4:58;Marie;Turner;marie.turner@sakilacustomer.org
905;30-05-2005 10:25;06-06-2005 6:23;Diane;Collins;diane.collins@sakilacustomer.org
906;30-05-2005 10:30;07-06-2005 6:44;Nelson;Christenson;nelson.christenson@sakilacustomer.org
907;30-05-2005 10:37;02-06-2005 9:51;Leslie;Seward;leslie.seward@sakilacustomer.org
908;30-05-2005 10:38;03-06-2005 9:56;Anne;Powell;anne.powell@sakilacustomer.org
909;30-05-2005 10:43;08-06-2005 12:07;Glen;Talbert;glen.talbert@sakilacustomer.org
910;30-05-2005 10:46;04-06-2005 13:32;Jeremy;Hurtado;jeremy.hurtado@sakilacustomer.org
911;30-05-2005 10:50;07-06-2005 12:26;Brandon;Huey;brandon.huey@sakilacustomer.org
912;30-05-2005 10:58;31-05-2005 9:31;Shawn;Heaton;shawn.heaton@sakilacustomer.org
913;30-05-2005 11:04;07-06-2005 13:22;Fred;Wheat;fred.wheat@sakilacustomer.org
914;30-05-2005 11:06;04-06-2005 6:07;Enrique;Forsythe;enrique.forsythe@sakilacustomer.org
915;30-05-2005 11:20;02-06-2005 11:55;Wendy;Harrison;wendy.harrison@sakilacustomer.org
916;30-05-2005 11:25;31-05-2005 9:06;Jennifer;Davis;jennifer.davis@sakilacustomer.org
917;30-05-2005 11:27;02-06-2005 8:31;Phillip;Holm;phillip.holm@sakilacustomer.org
918;30-05-2005 11:32;31-05-2005 7:55;Sue;Peters;sue.peters@sakilacustomer.org
919;30-05-2005 11:35;02-06-2005 13:16;Jeremy;Hurtado;jeremy.hurtado@sakilacustomer.org
920;30-05-2005 11:44;02-06-2005 8:19;Salvador;Teel;salvador.teel@sakilacustomer.org
921;30-05-2005 11:53;03-06-2005 10:00;Milton;Howland;milton.howland@sakilacustomer.org
922;30-05-2005 11:55;08-06-2005 10:12;Guy;Brownlee;guy.brownlee@sakilacustomer.org
923;30-05-2005 11:58;05-06-2005 9:57;Pamela;Baker;pamela.baker@sakilacustomer.org
924;30-05-2005 12:10;04-06-2005 17:28;Mae;Fletcher;mae.fletcher@sakilacustomer.org
925;30-05-2005 12:13;02-06-2005 14:41;Rhonda;Kennedy;rhonda.kennedy@sakilacustomer.org
926;30-05-2005 12:15;01-06-2005 8:53;Irene;Price;irene.price@sakilacustomer.org
927;30-05-2005 12:16;31-05-2005 16:20;Sally;Pierce;sally.pierce@sakilacustomer.org
928;30-05-2005 12:27;05-06-2005 13:56;Rachel;Barnes;rachel.barnes@sakilacustomer.org
929;30-05-2005 12:32;06-06-2005 12:17;Fernando;Churchill;fernando.churchill@sakilacustomer.org
930;30-05-2005 12:44;04-06-2005 10:53;Debbie;Reyes;debbie.reyes@sakilacustomer.org
931;30-05-2005 12:53;31-05-2005 14:28;Lee;Hawks;lee.hawks@sakilacustomer.org
932;30-05-2005 12:55;31-05-2005 10:30;Elsie;Kelley;elsie.kelley@sakilacustomer.org
933;30-05-2005 13:08;01-06-2005 18:56;Janice;Ward;janice.ward@sakilacustomer.org
934;30-05-2005 13:24;08-06-2005 16:44;Mildred;Bailey;mildred.bailey@sakilacustomer.org
935;30-05-2005 13:29;02-06-2005 11:08;Mabel;Holland;mabel.holland@sakilacustomer.org
936;30-05-2005 13:52;07-06-2005 16:56;Wesley;Bull;wesley.bull@sakilacustomer.org
937;30-05-2005 14:47;05-06-2005 9:53;David;Royal;david.royal@sakilacustomer.org
938;30-05-2005 14:47;04-06-2005 10:10;Catherine;Campbell;catherine.campbell@sakilacustomer.org
939;30-05-2005 14:49;01-06-2005 19:00;Adam;Gooch;adam.gooch@sakilacustomer.org
940;30-05-2005 15:01;01-06-2005 18:26;Christian;Jung;christian.jung@sakilacustomer.org
941;30-05-2005 15:02;01-06-2005 17:19;Wallace;Slone;wallace.slone@sakilacustomer.org
942;30-05-2005 15:05;08-06-2005 15:59;Jorge;Olivares;jorge.olivares@sakilacustomer.org
943;30-05-2005 15:20;06-06-2005 18:53;Evelyn;Morgan;evelyn.morgan@sakilacustomer.org
944;30-05-2005 15:26;07-06-2005 18:09;Monica;Hicks;monica.hicks@sakilacustomer.org
945;30-05-2005 15:33;02-06-2005 15:02;Keith;Rico;keith.rico@sakilacustomer.org
946;30-05-2005 15:35;08-06-2005 11:38;Glen;Talbert;glen.talbert@sakilacustomer.org
947;30-05-2005 15:36;04-06-2005 18:48;Joan;Cooper;joan.cooper@sakilacustomer.org
948;30-05-2005 15:44;08-06-2005 17:30;Courtney;Day;courtney.day@sakilacustomer.org
949;30-05-2005 15:50;03-06-2005 14:25;Harry;Arce;harry.arce@sakilacustomer.org
950;30-05-2005 16:06;01-06-2005 11:43;Louise;Jenkins;louise.jenkins@sakilacustomer.org
951;30-05-2005 16:10;31-05-2005 19:01;Cheryl;Murphy;cheryl.murphy@sakilacustomer.org
952;30-05-2005 16:28;02-06-2005 16:12;Paul;Trout;paul.trout@sakilacustomer.org
953;30-05-2005 16:34;31-05-2005 20:34;Ella;Oliver;ella.oliver@sakilacustomer.org
954;30-05-2005 16:57;08-06-2005 13:30;Sherri;Rhodes;sherri.rhodes@sakilacustomer.org
955;30-05-2005 16:59;31-05-2005 11:58;Robert;Baughman;robert.baughman@sakilacustomer.org
956;30-05-2005 17:30;07-06-2005 13:54;Ramona;Hale;ramona.hale@sakilacustomer.org
957;30-05-2005 17:53;03-06-2005 15:31;Bernard;Colby;bernard.colby@sakilacustomer.org
958;30-05-2005 17:58;01-06-2005 19:17;Holly;Fox;holly.fox@sakilacustomer.org
959;30-05-2005 18:07;02-06-2005 14:37;Javier;Elrod;javier.elrod@sakilacustomer.org
960;30-05-2005 18:13;04-06-2005 0:12;Micheal;Forman;micheal.forman@sakilacustomer.org
961;30-05-2005 18:16;04-06-2005 23:40;Marion;Ocampo;marion.ocampo@sakilacustomer.org
962;30-05-2005 18:45;05-06-2005 22:47;Mitchell;Westmoreland;mitchell.westmoreland@sakilacustomer.org
963;30-05-2005 18:52;07-06-2005 16:19;Arlene;Harvey;arlene.harvey@sakilacustomer.org
964;30-05-2005 18:53;04-06-2005 22:32;Becky;Miles;becky.miles@sakilacustomer.org
965;30-05-2005 19:00;31-05-2005 17:10;Brett;Cornwell;brett.cornwell@sakilacustomer.org
966;30-05-2005 19:00;31-05-2005 23:51;Tyler;Wren;tyler.wren@sakilacustomer.org
967;30-05-2005 19:12;09-06-2005 0:02;Scott;Shelley;scott.shelley@sakilacustomer.org
968;30-05-2005 19:20;31-05-2005 18:17;Morris;Mccarter;morris.mccarter@sakilacustomer.org
969;30-05-2005 19:23;31-05-2005 21:14;Clayton;Barbee;clayton.barbee@sakilacustomer.org
970;30-05-2005 19:50;09-06-2005 1:19;Joseph;Joy;joseph.joy@sakilacustomer.org
971;30-05-2005 20:10;06-06-2005 20:47;Ian;Still;ian.still@sakilacustomer.org
972;30-05-2005 20:21;06-06-2005 0:36;Norman;Currier;norman.currier@sakilacustomer.org
973;30-05-2005 20:27;08-06-2005 22:47;Jorge;Olivares;jorge.olivares@sakilacustomer.org
974;30-05-2005 20:28;08-06-2005 23:45;Enrique;Forsythe;enrique.forsythe@sakilacustomer.org
975;30-05-2005 21:07;03-06-2005 1:48;Maria;Miller;maria.miller@sakilacustomer.org
976;30-05-2005 21:11;06-06-2005 2:16;Virgil;Wofford;virgil.wofford@sakilacustomer.org
977;30-05-2005 21:22;04-06-2005 22:32;Chris;Brothers;chris.brothers@sakilacustomer.org
978;30-05-2005 21:30;07-06-2005 16:22;Michele;Grant;michele.grant@sakilacustomer.org
979;30-05-2005 21:37;08-06-2005 0:24;Dianne;Shelton;dianne.shelton@sakilacustomer.org
980;30-05-2005 21:45;01-06-2005 20:32;Priscilla;Lowe;priscilla.lowe@sakilacustomer.org
981;30-05-2005 21:52;01-06-2005 3:15;Jose;Andrew;jose.andrew@sakilacustomer.org
982;30-05-2005 22:15;02-06-2005 16:18;Jared;Ely;jared.ely@sakilacustomer.org
983;30-05-2005 22:15;02-06-2005 22:56;Wendy;Harrison;wendy.harrison@sakilacustomer.org
984;30-05-2005 22:17;01-06-2005 20:15;Patsy;Davidson;patsy.davidson@sakilacustomer.org
985;30-05-2005 22:18;04-06-2005 23:36;Bob;Pfeiffer;bob.pfeiffer@sakilacustomer.org
986;30-05-2005 22:22;01-06-2005 2:24;Terry;Carlson;terry.carlson@sakilacustomer.org
987;30-05-2005 22:59;07-06-2005 20:56;Lisa;Anderson;lisa.anderson@sakilacustomer.org
988;30-05-2005 23:08;07-06-2005 0:22;Nancy;Thomas;nancy.thomas@sakilacustomer.org
989;30-05-2005 23:11;03-06-2005 20:36;Louise;Jenkins;louise.jenkins@sakilacustomer.org
990;30-05-2005 23:25;06-06-2005 18:41;Paul;Trout;paul.trout@sakilacustomer.org
991;30-05-2005 23:29;07-06-2005 23:16;Rene;Mcalister;rene.mcalister@sakilacustomer.org
992;30-05-2005 23:47;05-06-2005 19:01;Shannon;Freeman;shannon.freeman@sakilacustomer.org
993;30-05-2005 23:54;04-06-2005 21:27;Duane;Tubbs;duane.tubbs@sakilacustomer.org
994;30-05-2005 23:55;04-06-2005 1:00;Greg;Robins;greg.robins@sakilacustomer.org
995;31-05-2005 0:06;06-06-2005 2:30;Danielle;Daniels;danielle.daniels@sakilacustomer.org
996;31-05-2005 0:06;31-05-2005 21:29;Eric;Robert;eric.robert@sakilacustomer.org
997;31-05-2005 0:08;02-06-2005 0:17;Natalie;Meyer;natalie.meyer@sakilacustomer.org
998;31-05-2005 0:16;01-06-2005 22:41;Alan;Kahn;alan.kahn@sakilacustomer.org
999;31-05-2005 0:25;03-06-2005 6:05;Marvin;Yee;marvin.yee@sakilacustomer.org
1000;31-05-2005 0:25;08-06-2005 19:42;Stephen;Qualls;stephen.qualls@sakilacustomer.org
1001;31-05-2005 0:46;06-06-2005 6:14;Judith;Cox;judith.cox@sakilacustomer.org
1002;31-05-2005 0:47;06-06-2005 19:51;Jimmy;Schrader;jimmy.schrader@sakilacustomer.org
1003;31-05-2005 0:48;02-06-2005 4:53;Geraldine;Perkins;geraldine.perkins@sakilacustomer.org
1004;31-05-2005 0:48;01-06-2005 20:56;Jaime;Nettles;jaime.nettles@sakilacustomer.org
1005;31-05-2005 0:53;04-06-2005 1:21;Clayton;Barbee;clayton.barbee@sakilacustomer.org
1006;31-05-2005 0:57;02-06-2005 22:35;Delores;Hansen;delores.hansen@sakilacustomer.org
1007;31-05-2005 1:02;07-06-2005 1:36;Kimberly;Lee;kimberly.lee@sakilacustomer.org
1008;31-05-2005 1:18;01-06-2005 1:24;Austin;Cintron;austin.cintron@sakilacustomer.org
1009;31-05-2005 1:47;03-06-2005 20:26;Clyde;Tobias;clyde.tobias@sakilacustomer.org
1010;31-05-2005 1:57;01-06-2005 6:50;Joyce;Edwards;joyce.edwards@sakilacustomer.org
1011;31-05-2005 2:05;04-06-2005 21:27;Joann;Gardner;joann.gardner@sakilacustomer.org
1012;31-05-2005 2:18;03-06-2005 6:47;Toni;Holt;toni.holt@sakilacustomer.org
1013;31-05-2005 2:37;02-06-2005 6:39;Ernest;Stepp;ernest.stepp@sakilacustomer.org
1014;31-05-2005 2:39;01-06-2005 6:03;Tracey;Barrett;tracey.barrett@sakilacustomer.org
1015;31-05-2005 2:44;07-06-2005 23:01;Karl;Seal;karl.seal@sakilacustomer.org
1016;31-05-2005 2:49;04-06-2005 3:48;Rosemary;Schmidt;rosemary.schmidt@sakilacustomer.org
1017;31-05-2005 2:53;03-06-2005 5:04;Sandra;Martin;sandra.martin@sakilacustomer.org
1018;31-05-2005 2:53;03-06-2005 0:47;Eduardo;Hiatt;eduardo.hiatt@sakilacustomer.org
1019;31-05-2005 3:05;03-06-2005 8:34;Dianne;Shelton;dianne.shelton@sakilacustomer.org
1020;31-05-2005 3:06;02-06-2005 8:57;Hazel;Warren;hazel.warren@sakilacustomer.org
1021;31-05-2005 3:16;08-06-2005 6:43;Darren;Windham;darren.windham@sakilacustomer.org
1022;31-05-2005 3:16;08-06-2005 9:04;Minnie;Romero;minnie.romero@sakilacustomer.org
1023;31-05-2005 3:26;05-06-2005 8:19;Colleen;Burton;colleen.burton@sakilacustomer.org
1024;31-05-2005 3:30;09-06-2005 5:52;Bill;Gavin;bill.gavin@sakilacustomer.org
1025;31-05-2005 3:41;08-06-2005 7:05;Phyllis;Foster;phyllis.foster@sakilacustomer.org
1026;31-05-2005 3:45;06-06-2005 22:30;Florence;Woods;florence.woods@sakilacustomer.org
1027;31-05-2005 3:46;09-06-2005 3:50;Doris;Reed;doris.reed@sakilacustomer.org
1028;31-05-2005 3:48;01-06-2005 3:51;Alice;Stewart;alice.stewart@sakilacustomer.org
1029;31-05-2005 3:52;06-06-2005 8:10;Diane;Collins;diane.collins@sakilacustomer.org
1030;31-05-2005 4:06;02-06-2005 2:59;Margie;Wade;margie.wade@sakilacustomer.org
1031;31-05-2005 4:23;06-06-2005 8:35;Jeffery;Pinson;jeffery.pinson@sakilacustomer.org
1032;31-05-2005 4:28;02-06-2005 2:00;Marcia;Dean;marcia.dean@sakilacustomer.org
1033;31-05-2005 4:50;02-06-2005 1:53;Deborah;Walker;deborah.walker@sakilacustomer.org
1034;31-05-2005 4:53;09-06-2005 8:25;Mae;Fletcher;mae.fletcher@sakilacustomer.org
1035;31-05-2005 5:01;02-06-2005 3:59;Nicholas;Barfield;nicholas.barfield@sakilacustomer.org
1036;31-05-2005 5:21;04-06-2005 4:19;Barry;Lovelace;barry.lovelace@sakilacustomer.org
1037;31-05-2005 5:22;09-06-2005 4:52;Dave;Gardiner;dave.gardiner@sakilacustomer.org
1038;31-05-2005 5:23;02-06-2005 3:57;Phillip;Holm;phillip.holm@sakilacustomer.org
1039;31-05-2005 5:32;01-06-2005 6:04;Sheila;Wells;sheila.wells@sakilacustomer.org
1040;31-05-2005 5:35;09-06-2005 4:14;Leah;Curtis;leah.curtis@sakilacustomer.org
1041;31-05-2005 5:46;06-06-2005 9:50;Kay;Caldwell;kay.caldwell@sakilacustomer.org
1042;31-05-2005 5:53;01-06-2005 5:24;Leslie;Seward;leslie.seward@sakilacustomer.org
1043;31-05-2005 6:11;08-06-2005 9:15;Allen;Butterfield;allen.butterfield@sakilacustomer.org
1044;31-05-2005 6:24;03-06-2005 4:51;Christina;Ramirez;christina.ramirez@sakilacustomer.org
1045;31-05-2005 6:29;09-06-2005 4:31;Eduardo;Hiatt;eduardo.hiatt@sakilacustomer.org
1046;31-05-2005 6:42;03-06-2005 4:33;Dana;Hart;dana.hart@sakilacustomer.org
1047;31-05-2005 6:45;04-06-2005 9:49;Theresa;Watson;theresa.watson@sakilacustomer.org
1048;31-05-2005 6:49;02-06-2005 11:33;Doris;Reed;doris.reed@sakilacustomer.org
1049;31-05-2005 6:57;02-06-2005 11:32;Mark;Rinehart;mark.rinehart@sakilacustomer.org
1050;31-05-2005 7:01;03-06-2005 7:50;William;Satterfield;william.satterfield@sakilacustomer.org
1051;31-05-2005 7:02;03-06-2005 1:32;Marian;Mendoza;marian.mendoza@sakilacustomer.org
1052;31-05-2005 7:07;05-06-2005 9:38;Bertha;Ferguson;bertha.ferguson@sakilacustomer.org
1053;31-05-2005 7:12;04-06-2005 12:33;Alma;Austin;alma.austin@sakilacustomer.org
1054;31-05-2005 7:33;02-06-2005 1:40;Ellen;Simpson;ellen.simpson@sakilacustomer.org
1055;31-05-2005 7:47;03-06-2005 1:57;Tracy;Cole;tracy.cole@sakilacustomer.org
1056;31-05-2005 7:48;05-06-2005 8:51;Ron;Deluca;ron.deluca@sakilacustomer.org
1057;31-05-2005 7:58;06-06-2005 3:21;Sheila;Wells;sheila.wells@sakilacustomer.org
1058;31-05-2005 8:04;03-06-2005 11:12;Victoria;Gibson;victoria.gibson@sakilacustomer.org
1059;31-05-2005 8:20;04-06-2005 9:05;Heidi;Larson;heidi.larson@sakilacustomer.org
1060;31-05-2005 8:21;09-06-2005 4:02;Ivan;Cromwell;ivan.cromwell@sakilacustomer.org
1061;31-05-2005 8:27;07-06-2005 2:34;Edna;West;edna.west@sakilacustomer.org
1062;31-05-2005 8:38;09-06-2005 8:23;June;Carroll;june.carroll@sakilacustomer.org
1063;31-05-2005 8:44;09-06-2005 8:00;Maria;Miller;maria.miller@sakilacustomer.org
1064;31-05-2005 8:50;02-06-2005 14:47;Leon;Bostic;leon.bostic@sakilacustomer.org
1065;31-05-2005 8:54;08-06-2005 9:21;Steven;Curley;steven.curley@sakilacustomer.org
1066;31-05-2005 9:07;09-06-2005 5:34;Darren;Windham;darren.windham@sakilacustomer.org
1067;31-05-2005 9:12;01-06-2005 6:15;Amy;Lopez;amy.lopez@sakilacustomer.org
1068;31-05-2005 9:32;01-06-2005 11:20;Francisco;Skidmore;francisco.skidmore@sakilacustomer.org
1069;31-05-2005 9:32;08-06-2005 10:19;Vickie;Brewer;vickie.brewer@sakilacustomer.org
1070;31-05-2005 9:39;05-06-2005 10:23;Allison;Stanley;allison.stanley@sakilacustomer.org
1071;31-05-2005 9:48;02-06-2005 3:52;Yvonne;Watkins;yvonne.watkins@sakilacustomer.org
1072;31-05-2005 9:52;05-06-2005 5:39;Kay;Caldwell;kay.caldwell@sakilacustomer.org
1073;31-05-2005 9:55;07-06-2005 3:55;Jamie;Rice;jamie.rice@sakilacustomer.org
1074;31-05-2005 10:04;02-06-2005 15:27;Angel;Barclay;angel.barclay@sakilacustomer.org
1075;31-05-2005 10:13;09-06-2005 8:11;Margaret;Moore;margaret.moore@sakilacustomer.org
1076;31-05-2005 10:14;05-06-2005 10:13;Kristin;Johnston;kristin.johnston@sakilacustomer.org
1077;31-05-2005 10:22;02-06-2005 12:21;Kimberly;Lee;kimberly.lee@sakilacustomer.org
1078;31-05-2005 10:28;03-06-2005 14:45;Joy;George;joy.george@sakilacustomer.org
1079;31-05-2005 10:48;08-06-2005 12:30;Mark;Rinehart;mark.rinehart@sakilacustomer.org
1080;31-05-2005 10:55;03-06-2005 13:13;Jessie;Banks;jessie.banks@sakilacustomer.org
1081;31-05-2005 10:56;06-06-2005 11:31;Stanley;Scroggins;stanley.scroggins@sakilacustomer.org
1082;31-05-2005 11:02;05-06-2005 8:43;Minnie;Romero;minnie.romero@sakilacustomer.org
1083;31-05-2005 11:04;05-06-2005 13:32;Armando;Gruber;armando.gruber@sakilacustomer.org
1084;31-05-2005 11:10;01-06-2005 11:15;Nancy;Thomas;nancy.thomas@sakilacustomer.org
1085;31-05-2005 11:15;07-06-2005 12:02;Elizabeth;Brown;elizabeth.brown@sakilacustomer.org
1086;31-05-2005 11:17;06-06-2005 13:58;Nelson;Christenson;nelson.christenson@sakilacustomer.org
1087;31-05-2005 11:18;04-06-2005 8:33;Erica;Matthews;erica.matthews@sakilacustomer.org
1088;31-05-2005 11:35;06-06-2005 16:01;Gerald;Fultz;gerald.fultz@sakilacustomer.org
1089;31-05-2005 11:38;02-06-2005 8:06;Adam;Gooch;adam.gooch@sakilacustomer.org
1090;31-05-2005 12:03;02-06-2005 15:54;Sarah;Lewis;sarah.lewis@sakilacustomer.org
1091;31-05-2005 12:11;04-06-2005 11:42;Vickie;Brewer;vickie.brewer@sakilacustomer.org
1092;31-05-2005 12:15;03-06-2005 15:39;Billie;Horton;billie.horton@sakilacustomer.org
1093;31-05-2005 12:32;03-06-2005 7:51;Kristin;Johnston;kristin.johnston@sakilacustomer.org
1094;31-05-2005 13:03;05-06-2005 14:30;Kurt;Emmons;kurt.emmons@sakilacustomer.org
1095;31-05-2005 13:15;05-06-2005 12:10;Mattie;Hoffman;mattie.hoffman@sakilacustomer.org
1096;31-05-2005 13:30;09-06-2005 13:53;Penny;Neal;penny.neal@sakilacustomer.org
1097;31-05-2005 13:38;01-06-2005 13:54;Rick;Mattox;rick.mattox@sakilacustomer.org
1098;31-05-2005 13:51;09-06-2005 18:42;Francis;Sikes;francis.sikes@sakilacustomer.org
1099;31-05-2005 13:54;05-06-2005 13:04;Cassandra;Walters;cassandra.walters@sakilacustomer.org
